Key_Scheme,Key_Scheme_options,Percent_correct,Percent_incorrect,True_positive_rate,False_positive_rate,True_negative_rate,False_negative_rate,IR_precision,IR_recall,Area_under_ROC
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',64.516129,35.483871,0.930233,1,0,0.069767,0.677966,0.930233,0.465116
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',69.354839,30.645161,0.953488,0.894737,0.105263,0.046512,0.706897,0.953488,0.529376
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',66.129032,33.870968,0.883721,0.842105,0.157895,0.116279,0.703704,0.883721,0.520808
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',53.225806,46.774194,0.744186,0.947368,0.052632,0.255814,0.64,0.744186,0.398409
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',69.354839,30.645161,0.906977,0.789474,0.210526,0.093023,0.722222,0.906977,0.558752
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',66.129032,33.870968,0.930233,0.947368,0.052632,0.069767,0.689655,0.930233,0.491432
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',68.253968,31.746032,0.953488,0.9,0.1,0.046512,0.694915,0.953488,0.526744
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',66.129032,33.870968,0.906977,0.894737,0.105263,0.093023,0.696429,0.906977,0.50612
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',62.903226,37.096774,0.883721,0.947368,0.052632,0.116279,0.678571,0.883721,0.468176
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',64.516129,35.483871,0.906977,0.947368,0.052632,0.093023,0.684211,0.906977,0.479804
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',70.967742,29.032258,1,0.947368,0.052632,0,0.704918,1,0.526316
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',67.741935,32.258065,0.953488,0.947368,0.052632,0.046512,0.694915,0.953488,0.50306
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',67.741935,32.258065,0.883721,0.789474,0.210526,0.116279,0.716981,0.883721,0.547124
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',62.903226,37.096774,0.883721,0.947368,0.052632,0.116279,0.678571,0.883721,0.468176
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',58.064516,41.935484,0.785714,0.85,0.15,0.214286,0.66,0.785714,0.467857
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',64.516129,35.483871,0.880952,0.85,0.15,0.119048,0.685185,0.880952,0.515476
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',68.253968,31.746032,0.906977,0.8,0.2,0.093023,0.709091,0.906977,0.553488
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',69.354839,30.645161,0.97619,0.9,0.1,0.02381,0.694915,0.97619,0.538095
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',61.290323,38.709677,0.904762,1,0,0.095238,0.655172,0.904762,0.452381
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',62.903226,37.096774,0.883721,0.947368,0.052632,0.116279,0.678571,0.883721,0.468176
weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -S 1 -W weka.classifiers.rules.OneR -- -B 6',70.967742,29.032258,0.976744,0.894737,0.105263,0.023256,0.711864,0.976744,0.541004
